Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83556,-,-,-,34.05,-118.26,-8,98,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,1,1,19,0,0,0,0,4,-2,115.25,0.128,1.8,0.733,25.6,49.35,8,990.0
2016,1,1,19,30,0,0,0,8,-2,121.37,0.128,2.0,0.741,25.6,49.35,8,990.0
2016,1,1,20,0,0,0,0,8,-3,127.54,0.128,2.2,0.749,35.7,48.620000000000005,8,990.0
2016,1,1,20,30,0,0,0,8,-3,133.75,0.128,2.4000000000000004,0.768,35.7,48.620000000000005,8,990.0
2016,1,1,21,0,0,0,0,8,-3,139.96,0.128,2.6,0.787,42.5,48.22,8,990.0
2016,1,1,21,30,0,0,0,4,-3,146.12,0.128,2.7,0.808,42.5,48.21,8,990.0
2016,1,1,22,0,0,0,0,8,-3,152.19,0.128,2.8000000000000003,0.8310000000000001,50.1,47.92,8,990.0
2016,1,1,22,30,0,0,0,8,-3,158.02,0.128,2.8000000000000003,0.85,50.1,47.910000000000004,8,990.0
2016,1,1,23,0,0,0,0,8,-3,163.34,0.128,2.9000000000000004,0.869,55.5,47.46,8,990.0
2016,1,1,23,30,0,0,0,8,-3,167.45000000000002,0.128,2.8000000000000003,0.888,55.5,47.45,8,990.0
2016,1,2,0,0,0,0,0,8,-3,168.88,0.128,2.8000000000000003,0.907,60.300000000000004,47.25,8,990.0
2016,1,2,0,30,0,0,0,8,-3,166.72,0.128,2.6,0.929,60.300000000000004,47.24,8,990.0
2016,1,2,1,0,0,0,0,1,-3,162.25,0.128,2.5,0.9520000000000001,63.900000000000006,47.480000000000004,8,990.0
2016,1,2,1,30,0,0,0,1,-3,156.78,0.128,2.4000000000000004,0.969,63.900000000000006,47.47,8,990.0
2016,1,2,2,0,0,0,0,1,-3,150.88,0.128,2.4000000000000004,0.986,66.9,47.7,8,990.0
2016,1,2,2,30,0,0,0,8,-3,144.79,0.128,2.3000000000000003,0.994,66.9,47.69,8,990.0
2016,1,2,3,0,0,0,0,7,-3,138.61,0.128,2.3000000000000003,1.002,69.10000000000001,48.120000000000005,8,990.0
2016,1,2,3,30,0,0,0,8,-3,132.4,0.128,2.3000000000000003,0.999,69.10000000000001,48.120000000000005,8,990.0
2016,1,2,4,0,0,0,0,4,-3,126.19,0.128,2.3000000000000003,0.997,71.2,48.660000000000004,8,990.0
2016,1,2,4,30,0,0,0,8,-3,120.03,0.128,2.3000000000000003,0.987,71.2,48.660000000000004,8,990.0
2016,1,2,5,0,0,0,0,8,-2,113.92,0.128,2.4000000000000004,0.977,74.60000000000001,49.17,8,990.0
2016,1,2,5,30,0,0,0,8,-2,107.9,0.128,2.4000000000000004,0.9590000000000001,74.60000000000001,49.18,8,990.0
2016,1,2,6,0,0,0,0,4,-2,101.99000000000001,0.128,2.5,0.9410000000000001,77.30000000000001,49.84,8,990.0
2016,1,2,6,30,0,0,0,1,-2,96.21000000000001,0.128,2.5,0.921,77.30000000000001,49.85,8,990.0
2016,1,2,7,0,0,0,0,3,-2,90.60000000000001,0.128,2.5,0.902,75.5,47.52,9,990.0
2016,1,2,7,30,26,377,58,4,-2,85.21000000000001,0.128,3.0,0.886,75.5,44.42,10,990.0
2016,1,2,8,0,43,588,144,1,-2,80.07000000000001,0.128,3.5,0.871,72.10000000000001,40.59,11,990.0
2016,1,2,8,30,53,707,234,7,-2,75.25,0.128,3.3000000000000003,0.863,72.10000000000001,37.980000000000004,12,990.0
2016,1,2,9,0,138,148,187,7,-2,70.8,0.128,3.2,0.855,89.7,33.15,14,990.0
2016,1,2,9,30,169,159,232,4,-2,66.82000000000001,0.128,3.3000000000000003,0.854,89.7,31.060000000000002,15,990.0
2016,1,2,10,0,190,263,308,8,-2,63.39,0.128,3.4000000000000004,0.854,124.0,29.22,16,990.0
2016,1,2,10,30,218,87,261,8,-2,60.6,0.128,3.3000000000000003,0.858,124.0,29.2,16,990.0
2016,1,2,11,0,76,915,554,1,-2,58.550000000000004,0.128,3.3000000000000003,0.862,139.4,28.46,17,990.0
2016,1,2,11,30,77,923,576,1,-2,57.32,0.128,3.3000000000000003,0.874,139.4,28.44,17,980.0
2016,1,2,12,0,158,604,488,7,-1,56.96,0.128,3.4000000000000004,0.887,150.70000000000002,28.41,18,980.0
2016,1,2,12,30,227,337,409,4,-1,57.49,0.128,3.4000000000000004,0.91,150.70000000000002,30.26,17,980.0
2016,1,2,13,0,78,904,545,1,0,58.89,0.128,3.4000000000000004,0.933,159.10000000000002,32.85,17,980.0
2016,1,2,13,30,75,885,503,2,0,61.09,0.128,3.3000000000000003,0.966,159.10000000000002,32.84,17,980.0
2016,1,2,14,0,73,851,446,0,1,64.01,0.128,3.2,0.999,166.0,36.25,17,980.0
2016,1,2,14,30,69,810,378,0,1,67.56,0.128,2.7,1.037,166.0,38.65,16,980.0
2016,1,2,15,0,63,747,298,0,3,71.64,0.128,2.3000000000000003,1.076,176.20000000000002,48.43,15,980.0
2016,1,2,15,30,54,661,212,1,3,76.17,0.128,1.8,1.111,176.20000000000002,51.68,14,980.0
2016,1,2,16,0,42,523,123,2,5,81.06,0.128,1.3,1.147,192.8,62.97,13,980.0
2016,1,2,16,30,23,297,42,4,5,86.25,0.128,1.1,1.17,192.8,67.28,12,980.0
2016,1,2,17,0,0,0,0,7,5,91.69,0.128,1.0,1.193,202.5,69.39,11,980.0
2016,1,2,17,30,0,0,0,3,5,97.33,0.128,0.6000000000000001,1.2,202.5,74.17,11,980.0
2016,1,2,18,0,0,0,0,8,5,103.14,0.128,0.30000000000000004,1.208,144.20000000000002,75.99,11,980.0
2016,1,2,18,30,0,0,0,3,5,109.07000000000001,0.128,0.6000000000000001,1.208,144.20000000000002,75.99,11,980.0
2016,1,2,19,0,0,0,0,7,5,115.12,0.128,1.0,1.208,78.2,74.73,11,980.0
2016,1,2,19,30,0,0,0,8,5,121.23,0.128,1.1,1.214,78.2,79.91,10,980.0
2016,1,2,20,0,0,0,0,3,5,127.41,0.128,1.3,1.222,86.4,76.60000000000001,10,980.0
2016,1,2,20,30,0,0,0,8,5,133.61,0.128,1.3,1.237,86.4,76.60000000000001,10,980.0
2016,1,2,21,0,0,0,0,8,4,139.82,0.128,1.4000000000000001,1.2530000000000001,99.2,74.10000000000001,10,980.0
2016,1,2,21,30,0,0,0,8,4,145.99,0.128,1.4000000000000001,1.2610000000000001,99.2,74.10000000000001,10,980.0
2016,1,2,22,0,0,0,0,8,4,152.05,0.128,1.5,1.27,105.30000000000001,72.54,10,980.0
2016,1,2,22,30,0,0,0,4,4,157.88,0.128,1.5,1.268,105.30000000000001,77.59,9,980.0
2016,1,2,23,0,0,0,0,8,3,163.20000000000002,0.128,1.6,1.266,104.2,75.61,9,980.0
2016,1,2,23,30,0,0,0,8,3,167.32,0.128,1.6,1.2570000000000001,104.2,75.60000000000001,9,980.0
2016,1,3,0,0,0,0,0,1,3,168.79,0.128,1.6,1.248,102.5,73.04,9,980.0
2016,1,3,0,30,0,0,0,0,3,166.70000000000002,0.128,1.6,1.25,102.5,73.02,9,980.0
2016,1,3,1,0,0,0,0,1,2,162.27,0.128,1.6,1.252,96.4,70.51,9,980.0
2016,1,3,1,30,0,0,0,0,2,156.82,0.128,1.6,1.2710000000000001,96.4,75.46000000000001,8,980.0
2016,1,3,2,0,0,0,0,1,2,150.93,0.128,1.6,1.29,87.30000000000001,72.76,8,980.0
2016,1,3,2,30,0,0,0,8,2,144.84,0.128,1.5,1.315,87.30000000000001,72.74,8,980.0
2016,1,3,3,0,0,0,0,8,2,138.66,0.128,1.5,1.341,84.10000000000001,70.52,8,980.0
2016,1,3,3,30,0,0,0,4,2,132.45,0.128,1.5,1.361,84.10000000000001,70.52,8,980.0
2016,1,3,4,0,0,0,0,8,1,126.25,0.128,1.5,1.381,87.5,69.5,8,980.0
2016,1,3,4,30,0,0,0,8,1,120.08,0.128,1.5,1.3880000000000001,87.5,69.51,8,980.0
2016,1,3,5,0,0,0,0,8,1,113.97,0.128,1.6,1.395,92.0,69.69,8,980.0
2016,1,3,5,30,0,0,0,8,1,107.94,0.128,1.6,1.3900000000000001,92.0,69.69,8,980.0
2016,1,3,6,0,0,0,0,8,1,102.03,0.128,1.7000000000000002,1.3860000000000001,95.7,69.88,8,980.0
2016,1,3,6,30,0,0,0,8,1,96.25,0.128,1.7000000000000002,1.3940000000000001,95.7,69.87,8,980.0
2016,1,3,7,0,0,0,0,8,2,90.63,0.128,1.8,1.403,98.4,67.46000000000001,9,980.0
2016,1,3,7,30,29,286,53,8,2,85.23,0.128,2.2,1.428,98.4,63.06,10,980.0
2016,1,3,8,0,49,489,134,8,3,80.08,0.128,2.7,1.454,105.30000000000001,58.28,12,980.0
2016,1,3,8,30,63,614,220,1,3,75.25,0.128,3.3000000000000003,1.484,105.30000000000001,54.56,13,980.0
2016,1,3,9,0,73,696,302,1,4,70.79,0.128,3.9000000000000004,1.516,131.4,56.620000000000005,14,980.0
2016,1,3,9,30,99,619,343,7,4,66.8,0.128,4.2,1.543,131.4,56.61,14,980.0
2016,1,3,10,0,92,718,414,8,5,63.35,0.128,4.6000000000000005,1.57,139.9,57.44,15,980.0
2016,1,3,10,30,152,558,426,8,5,60.550000000000004,0.128,4.800000000000001,1.595,139.9,57.410000000000004,15,980.0
2016,1,3,11,0,224,312,387,8,6,58.480000000000004,0.128,5.0,1.62,145.20000000000002,56.32,16,980.0
2016,1,3,11,30,208,433,443,8,6,57.230000000000004,0.128,5.0,1.657,145.20000000000002,60.04,15,980.0
2016,1,3,12,0,90,860,561,1,7,56.86,0.128,5.0,1.694,153.3,62.75,15,980.0
2016,1,3,12,30,175,545,469,8,7,57.38,0.128,4.9,1.72,153.3,62.730000000000004,15,980.0
2016,1,3,13,0,212,363,400,8,7,58.77,0.128,4.800000000000001,1.747,156.4,65.78,15,980.0
2016,1,3,13,30,202,319,357,8,7,60.96,0.128,4.6000000000000005,1.7670000000000001,156.4,70.18,14,980.0
2016,1,3,14,0,161,417,344,8,8,63.88,0.128,4.4,1.7870000000000001,154.9,73.18,14,980.0
2016,1,3,14,30,143,360,281,8,8,67.42,0.128,4.1000000000000005,1.816,154.9,78.12,13,980.0
2016,1,3,15,0,121,318,222,8,8,71.5,0.128,3.9000000000000004,1.846,151.5,81.73,13,980.0
2016,1,3,15,30,90,278,158,8,8,76.02,0.128,3.4000000000000004,1.869,151.5,87.29,12,980.0
2016,1,3,16,0,58,211,91,7,9,80.92,0.128,2.9000000000000004,1.8920000000000001,139.4,90.61,12,980.0
2016,1,3,16,30,25,96,31,8,9,86.11,0.128,2.6,1.8960000000000001,139.4,96.82000000000001,11,980.0
2016,1,3,17,0,0,0,0,8,9,91.55,0.128,2.4000000000000004,1.901,124.80000000000001,99.38,11,980.0
2016,1,3,17,30,0,0,0,8,9,97.19,0.128,2.5,1.897,124.80000000000001,99.36,11,980.0
2016,1,3,18,0,0,0,0,7,9,103.0,0.128,2.6,1.893,114.9,100.0,11,980.0
2016,1,3,18,30,0,0,0,3,9,108.94,0.128,2.7,1.905,114.9,100.0,11,980.0
2016,1,3,19,0,0,0,0,8,9,114.98,0.128,2.8000000000000003,1.917,111.9,100.0,11,980.0
2016,1,3,19,30,0,0,0,8,9,121.10000000000001,0.128,2.7,1.946,111.9,100.0,11,980.0
2016,1,3,20,0,0,0,0,8,9,127.27,0.128,2.7,1.975,109.30000000000001,99.62,11,980.0
2016,1,3,20,30,0,0,0,8,9,133.48,0.128,2.5,2.009,109.30000000000001,99.60000000000001,11,980.0
2016,1,3,21,0,0,0,0,8,9,139.68,0.128,2.3000000000000003,2.045,107.60000000000001,98.61,11,980.0
2016,1,3,21,30,0,0,0,8,9,145.85,0.128,2.3000000000000003,2.089,107.60000000000001,98.58,11,980.0
2016,1,3,22,0,0,0,0,8,9,151.91,0.128,2.3000000000000003,2.133,105.10000000000001,96.93,11,980.0
2016,1,3,22,30,0,0,0,8,9,157.74,0.128,2.3000000000000003,2.174,105.10000000000001,96.9,11,980.0
2016,1,3,23,0,0,0,0,8,9,163.06,0.128,2.3000000000000003,2.216,105.0,94.06,11,980.0
2016,1,3,23,30,0,0,0,8,9,167.18,0.128,2.3000000000000003,2.243,105.0,94.03,11,980.0
2016,1,4,0,0,0,0,0,8,8,168.70000000000002,0.128,2.3000000000000003,2.27,100.4,90.37,11,980.0
2016,1,4,0,30,0,0,0,8,8,166.67000000000002,0.128,2.4000000000000004,2.2800000000000002,100.4,90.36,11,980.0
2016,1,4,1,0,0,0,0,8,7,162.28,0.128,2.6,2.291,91.2,85.27,11,980.0
2016,1,4,1,30,0,0,0,8,7,156.85,0.128,2.8000000000000003,2.279,91.2,85.25,11,980.0
2016,1,4,2,0,0,0,0,8,6,150.97,0.128,3.0,2.267,78.80000000000001,80.2,11,980.0
2016,1,4,2,30,0,0,0,8,6,144.89000000000001,0.128,3.1,2.24,78.80000000000001,85.73,10,980.0
2016,1,4,3,0,0,0,0,8,5,138.71,0.128,3.3000000000000003,2.215,70.2,80.01,10,970.0
2016,1,4,3,30,0,0,0,8,5,132.5,0.128,3.3000000000000003,2.195,70.2,79.99,10,970.0
2016,1,4,4,0,0,0,0,8,5,126.3,0.128,3.4000000000000004,2.177,70.4,76.23,10,970.0
2016,1,4,4,30,0,0,0,8,5,120.13,0.128,3.3000000000000003,2.16,70.4,76.24,10,970.0
2016,1,4,5,0,0,0,0,4,4,114.02,0.128,3.3000000000000003,2.1430000000000002,72.7,75.12,10,970.0
2016,1,4,5,30,0,0,0,4,4,107.99000000000001,0.128,3.2,2.125,72.7,75.14,10,970.0
2016,1,4,6,0,0,0,0,4,4,102.06,0.128,3.2,2.108,76.80000000000001,75.11,10,980.0
2016,1,4,6,30,0,0,0,4,4,96.28,0.128,3.1,2.099,76.80000000000001,75.13,10,980.0
2016,1,4,7,0,0,0,0,4,5,90.65,0.128,3.1,2.09,79.2,71.88,11,980.0
2016,1,4,7,30,29,143,41,4,5,85.25,0.128,3.1,2.091,79.2,71.91,11,980.0
2016,1,4,8,0,61,231,101,4,5,80.09,0.128,3.2,2.093,78.2,70.13,12,980.0
2016,1,4,8,30,94,282,165,4,5,75.25,0.128,3.2,2.094,78.2,70.14,12,980.0
2016,1,4,9,0,126,308,227,4,5,70.78,0.128,3.3000000000000003,2.096,80.60000000000001,66.3,13,980.0
2016,1,4,9,30,153,329,283,3,5,66.77,0.128,3.1,2.099,80.60000000000001,62.1,13,980.0
2016,1,4,10,0,176,358,337,3,6,63.31,0.128,3.0,2.103,92.0,59.27,14,980.0
2016,1,4,10,30,184,434,397,3,6,60.49,0.128,2.6,2.105,92.0,59.25,14,980.0
2016,1,4,11,0,231,277,376,3,6,58.410000000000004,0.128,2.2,2.108,110.60000000000001,61.09,15,980.0
2016,1,4,11,30,242,277,392,2,6,57.15,0.128,1.8,2.106,110.60000000000001,61.07,15,980.0
2016,1,4,12,0,245,275,396,2,7,56.76,0.128,1.4000000000000001,2.104,142.0,60.63,16,980.0
2016,1,4,12,30,82,867,551,2,7,57.27,0.128,1.2000000000000002,2.1,142.0,60.620000000000005,16,980.0
2016,1,4,13,0,81,855,526,1,8,58.64,0.128,1.1,2.096,184.3,63.29,16,980.0
2016,1,4,13,30,79,837,487,0,8,60.83,0.128,1.1,2.092,184.3,63.300000000000004,16,980.0
2016,1,4,14,0,79,797,432,0,8,63.74,0.128,1.2000000000000002,2.088,209.60000000000002,63.660000000000004,16,980.0
2016,1,4,14,30,74,757,366,1,8,67.28,0.128,1.2000000000000002,2.08,209.60000000000002,63.67,16,980.0
2016,1,4,15,0,68,695,290,0,8,71.36,0.128,1.4000000000000001,2.073,221.9,65.98,16,980.0
2016,1,4,15,30,58,610,207,1,8,75.88,0.128,1.1,2.06,221.9,70.39,15,980.0
2016,1,4,16,0,48,454,120,1,9,80.77,0.128,0.9,2.047,227.60000000000002,79.11,14,980.0
2016,1,4,16,30,26,241,43,3,9,85.96000000000001,0.128,1.0,2.029,227.60000000000002,84.48,13,980.0
2016,1,4,17,0,0,0,0,3,9,91.4,0.128,1.1,2.012,233.4,84.32000000000001,13,980.0
2016,1,4,17,30,0,0,0,3,9,97.05,0.128,1.0,1.998,233.4,90.10000000000001,12,980.0
2016,1,4,18,0,0,0,0,1,9,102.85000000000001,0.128,1.0,1.984,233.20000000000002,93.04,12,980.0
2016,1,4,18,30,0,0,0,1,9,108.79,0.128,0.8,1.976,233.20000000000002,93.06,12,980.0
2016,1,4,19,0,0,0,0,0,10,114.83,0.128,0.7000000000000001,1.969,228.5,95.44,12,980.0
2016,1,4,19,30,0,0,0,0,9,120.96000000000001,0.128,0.6000000000000001,1.973,228.5,100.0,11,980.0
2016,1,4,20,0,0,0,0,1,9,127.13000000000001,0.128,0.5,1.977,207.8,100.0,11,980.0
2016,1,4,20,30,0,0,0,0,9,133.34,0.128,0.5,2.001,207.8,100.0,11,980.0
2016,1,4,21,0,0,0,0,4,9,139.54,0.128,0.5,2.025,158.4,100.0,11,980.0
2016,1,4,21,30,0,0,0,4,9,145.71,0.128,0.6000000000000001,2.054,158.4,100.0,11,980.0
2016,1,4,22,0,0,0,0,1,9,151.77,0.128,0.7000000000000001,2.084,124.2,100.0,11,980.0
2016,1,4,22,30,0,0,0,1,9,157.59,0.128,0.8,2.099,124.2,100.0,11,980.0
2016,1,4,23,0,0,0,0,3,9,162.91,0.128,1.0,2.115,113.80000000000001,100.0,11,980.0
2016,1,4,23,30,0,0,0,8,9,167.04,0.128,1.1,2.125,113.80000000000001,100.0,11,980.0
2016,1,5,0,0,0,0,0,3,9,168.6,0.128,1.2000000000000002,2.1350000000000002,113.10000000000001,100.0,11,980.0
2016,1,5,0,30,0,0,0,3,9,166.63,0.128,1.3,2.157,113.10000000000001,100.0,11,980.0
2016,1,5,1,0,0,0,0,6,9,162.29,0.128,1.5,2.179,112.60000000000001,100.0,11,980.0
2016,1,5,1,30,0,0,0,6,9,156.88,0.128,1.8,2.216,112.60000000000001,100.0,11,980.0
2016,1,5,2,0,0,0,0,8,9,151.01,0.128,2.1,2.254,109.10000000000001,100.0,11,980.0
2016,1,5,2,30,0,0,0,8,9,144.93,0.128,2.2,2.279,109.10000000000001,100.0,10,980.0
2016,1,5,3,0,0,0,0,8,9,138.76,0.128,2.4000000000000004,2.3040000000000003,108.9,100.0,10,980.0
2016,1,5,3,30,0,0,0,8,9,132.55,0.128,2.4000000000000004,2.314,108.9,100.0,10,980.0
2016,1,5,4,0,0,0,0,8,9,126.34,0.128,2.4000000000000004,2.325,115.0,100.0,10,980.0
2016,1,5,4,30,0,0,0,8,9,120.17,0.128,2.7,2.358,115.0,100.0,10,980.0
2016,1,5,5,0,0,0,0,8,9,114.06,0.128,3.0,2.391,128.20000000000002,100.0,11,980.0
2016,1,5,5,30,0,0,0,8,9,108.02,0.128,3.2,2.415,128.20000000000002,100.0,11,980.0
2016,1,5,6,0,0,0,0,8,9,102.09,0.128,3.5,2.44,143.5,100.0,11,980.0
2016,1,5,6,30,0,0,0,6,9,96.3,0.128,3.8000000000000003,2.434,143.5,100.0,11,980.0
2016,1,5,7,0,0,0,0,6,11,90.67,0.128,4.2,2.4290000000000003,156.60000000000002,100.0,12,980.0
2016,1,5,7,30,8,0,8,9,11,85.26,0.128,5.0,2.426,156.60000000000002,100.0,12,980.0
2016,1,5,8,0,22,0,22,6,11,80.09,0.128,5.9,2.424,164.10000000000002,100.0,13,980.0
2016,1,5,8,30,37,0,37,6,11,75.24,0.128,6.5,2.456,164.10000000000002,100.0,13,980.0
2016,1,5,9,0,51,0,51,6,11,70.76,0.128,7.1000000000000005,2.488,168.0,100.0,13,980.0
2016,1,5,9,30,63,0,63,8,11,66.74,0.128,7.300000000000001,2.5140000000000002,168.0,100.0,13,980.0
2016,1,5,10,0,41,0,41,9,11,63.26,0.128,7.5,2.541,174.10000000000002,100.0,13,980.0
2016,1,5,10,30,149,0,149,6,11,60.42,0.128,7.5,2.524,174.10000000000002,100.0,13,980.0
2016,1,5,11,0,17,0,17,6,12,58.33,0.128,7.5,2.507,192.8,96.84,14,980.0
2016,1,5,11,30,63,0,63,8,12,57.050000000000004,0.128,7.300000000000001,2.419,192.8,96.81,14,980.0
2016,1,5,12,0,12,0,12,9,11,56.65,0.128,7.2,2.332,219.8,92.41,14,980.0
2016,1,5,12,30,10,0,10,6,11,57.14,0.128,6.7,2.184,219.8,98.65,13,980.0
2016,1,5,13,0,125,0,125,8,10,58.51,0.128,6.300000000000001,2.036,244.8,90.16,13,980.0
2016,1,5,13,30,71,0,71,4,10,60.69,0.128,5.800000000000001,1.8960000000000001,244.8,90.15,13,980.0
2016,1,5,14,0,152,3,154,8,9,63.59,0.128,5.300000000000001,1.7570000000000001,262.6,83.26,13,980.0
2016,1,5,14,30,144,15,150,4,9,67.13,0.128,5.0,1.682,262.6,88.94,12,980.0
2016,1,5,15,0,60,750,302,1,8,71.21000000000001,0.128,4.7,1.609,267.8,85.77,12,980.0
