Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83556,-,-,-,34.05,-118.26,-8,98,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,2,0,30,0,0,0,0,-5,166.72,0.128,1.1,0.489,37.300000000000004,51.51,5,990.0
2015,1,2,1,0,0,0,0,0,-5,162.26,0.128,1.1,0.494,33.800000000000004,50.54,5,990.0
2015,1,2,1,30,0,0,0,0,-5,156.79,0.128,1.1,0.5,33.800000000000004,50.53,5,990.0
2015,1,2,2,0,0,0,0,0,-5,150.89000000000001,0.128,1.2000000000000002,0.506,16.6,51.08,5,990.0
2015,1,2,2,30,0,0,0,0,-5,144.8,0.128,1.2000000000000002,0.513,16.6,51.08,5,990.0
2015,1,2,3,0,0,0,0,0,-4,138.62,0.128,1.3,0.52,3.1,52.4,5,990.0
2015,1,2,3,30,0,0,0,0,-4,132.41,0.128,1.3,0.528,3.1,52.4,5,990.0
2015,1,2,4,0,0,0,0,0,-4,126.21000000000001,0.128,1.3,0.536,358.8,53.02,5,990.0
2015,1,2,4,30,0,0,0,0,-4,120.04,0.128,1.3,0.541,358.8,53.03,5,990.0
2015,1,2,5,0,0,0,0,0,-4,113.93,0.128,1.3,0.547,0.4,52.78,5,990.0
2015,1,2,5,30,0,0,0,0,-4,107.91,0.128,1.3,0.55,0.4,52.79,5,990.0
2015,1,2,6,0,0,0,0,0,-4,102.0,0.128,1.3,0.554,2.0,52.43,5,990.0
2015,1,2,6,30,0,0,0,0,-4,96.22,0.128,1.2000000000000002,0.555,2.0,52.44,5,990.0
2015,1,2,7,0,0,0,0,1,-4,90.61,0.128,1.2000000000000002,0.557,1.8,55.77,5,990.0
2015,1,2,7,30,26,401,60,0,-4,85.21000000000001,0.128,1.2000000000000002,0.557,1.8,52.02,6,990.0
2015,1,2,8,0,43,601,146,0,-3,80.07000000000001,0.128,1.3,0.557,5.800000000000001,48.550000000000004,8,990.0
2015,1,2,8,30,54,720,238,0,-3,75.25,0.128,1.2000000000000002,0.558,5.800000000000001,45.36,9,990.0
2015,1,2,9,0,63,795,324,0,-4,70.8,0.128,1.2000000000000002,0.56,352.70000000000005,34.9,10,990.0
2015,1,2,9,30,69,847,402,0,-4,66.81,0.128,1.0,0.56,352.70000000000005,32.65,11,990.0
2015,1,2,10,0,73,885,469,0,-5,63.38,0.128,0.8,0.561,313.70000000000005,30.07,13,990.0
2015,1,2,10,30,76,910,523,0,-5,60.59,0.128,0.9,0.561,313.70000000000005,30.04,13,990.0
2015,1,2,11,0,78,925,561,0,-4,58.53,0.128,1.1,0.562,271.7,28.63,14,990.0
2015,1,2,11,30,80,933,584,0,-4,57.300000000000004,0.128,1.4000000000000001,0.5660000000000001,271.7,28.61,14,990.0
2015,1,2,12,0,80,934,590,0,-4,56.94,0.128,1.7000000000000002,0.5710000000000001,252.9,28.48,15,980.0
2015,1,2,12,30,80,930,580,0,-4,57.46,0.128,1.9000000000000001,0.581,252.9,28.47,15,980.0
2015,1,2,13,0,72,939,558,0,-2,58.86,0.128,2.1,0.592,244.70000000000002,30.98,15,980.0
2015,1,2,13,30,70,921,516,0,-2,61.06,0.128,2.2,0.608,244.70000000000002,30.970000000000002,15,980.0
2015,1,2,14,0,68,888,458,0,-1,63.980000000000004,0.128,2.3000000000000003,0.624,239.0,33.56,15,980.0
2015,1,2,14,30,64,849,389,0,-1,67.53,0.128,2.3000000000000003,0.643,239.0,35.81,14,980.0
2015,1,2,15,0,59,787,308,0,0,71.61,0.128,2.4000000000000004,0.663,235.5,44.92,13,980.0
2015,1,2,15,30,51,703,220,0,0,76.13,0.128,2.2,0.683,235.5,51.29,11,980.0
2015,1,2,16,0,40,567,128,0,2,81.02,0.128,2.0,0.704,236.4,64.56,10,980.0
2015,1,2,16,30,22,340,44,0,2,86.22,0.128,1.9000000000000001,0.723,236.4,69.09,9,980.0
2015,1,2,17,0,0,0,0,0,2,91.66,0.128,1.8,0.742,245.8,68.88,9,980.0
2015,1,2,17,30,0,0,0,0,2,97.3,0.128,1.6,0.756,245.8,73.75,8,990.0
2015,1,2,18,0,0,0,0,0,2,103.10000000000001,0.128,1.4000000000000001,0.771,261.5,75.34,8,990.0
2015,1,2,18,30,0,0,0,0,2,109.04,0.128,1.2000000000000002,0.785,261.5,75.35000000000001,8,990.0
2015,1,2,19,0,0,0,0,0,2,115.08,0.128,1.0,0.8,282.40000000000003,74.82000000000001,8,990.0
2015,1,2,19,30,0,0,0,0,2,121.2,0.128,0.8,0.812,282.40000000000003,74.82000000000001,8,990.0
2015,1,2,20,0,0,0,0,0,2,127.38000000000001,0.128,0.6000000000000001,0.8250000000000001,309.70000000000005,72.67,8,990.0
2015,1,2,20,30,0,0,0,0,2,133.58,0.128,0.4,0.834,309.70000000000005,72.67,8,990.0
2015,1,2,21,0,0,0,0,0,1,139.79,0.128,0.30000000000000004,0.843,355.5,70.25,8,990.0
2015,1,2,21,30,0,0,0,0,1,145.95000000000002,0.128,0.2,0.853,355.5,70.26,8,990.0
2015,1,2,22,0,0,0,0,0,1,152.01,0.128,0.1,0.863,45.5,68.60000000000001,8,990.0
2015,1,2,22,30,0,0,0,0,1,157.85,0.128,0.1,0.873,45.5,68.62,8,990.0
2015,1,2,23,0,0,0,0,0,1,163.17000000000002,0.128,0.1,0.883,57.5,67.41,8,990.0
2015,1,2,23,30,0,0,0,0,1,167.29,0.128,0.2,0.888,57.5,72.21000000000001,7,990.0
2015,1,3,0,0,0,0,0,0,1,168.77,0.128,0.30000000000000004,0.894,82.80000000000001,71.18,7,990.0
2015,1,3,0,30,0,0,0,0,1,166.69,0.128,0.4,0.896,82.80000000000001,71.18,7,990.0
2015,1,3,1,0,0,0,0,0,1,162.28,0.128,0.5,0.898,94.60000000000001,70.95,7,990.0
2015,1,3,1,30,0,0,0,0,1,156.83,0.128,0.5,0.9,94.60000000000001,70.95,7,990.0
2015,1,3,2,0,0,0,0,0,1,150.94,0.128,0.5,0.903,86.30000000000001,71.06,7,990.0
2015,1,3,2,30,0,0,0,0,1,144.85,0.128,0.5,0.907,86.30000000000001,76.16,6,990.0
2015,1,3,3,0,0,0,0,0,1,138.67000000000002,0.128,0.6000000000000001,0.912,47.800000000000004,75.51,6,990.0
2015,1,3,3,30,0,0,0,0,1,132.46,0.128,0.8,0.913,47.800000000000004,75.51,6,990.0
2015,1,3,4,0,0,0,0,0,0,126.26,0.128,1.0,0.915,33.300000000000004,74.02,6,990.0
2015,1,3,4,30,0,0,0,0,0,120.09,0.128,1.2000000000000002,0.908,33.300000000000004,79.39,5,990.0
2015,1,3,5,0,0,0,0,0,0,113.98,0.128,1.4000000000000001,0.902,44.1,77.84,5,990.0
2015,1,3,5,30,0,0,0,0,0,107.96000000000001,0.128,1.4000000000000001,0.897,44.1,77.85000000000001,5,990.0
2015,1,3,6,0,0,0,0,0,0,102.04,0.128,1.5,0.892,53.300000000000004,75.48,5,990.0
2015,1,3,6,30,0,0,0,1,0,96.25,0.128,1.4000000000000001,0.889,53.300000000000004,75.5,5,990.0
2015,1,3,7,0,0,0,0,0,0,90.64,0.128,1.3,0.886,59.0,70.57000000000001,6,990.0
2015,1,3,7,30,26,366,57,0,0,85.23,0.128,1.3,0.886,59.0,65.87,7,990.0
2015,1,3,8,0,44,564,141,0,0,80.09,0.128,1.4000000000000001,0.887,57.800000000000004,57.870000000000005,8,990.0
2015,1,3,8,30,56,685,231,0,0,75.25,0.128,1.1,0.891,57.800000000000004,54.11,9,990.0
2015,1,3,9,0,66,759,315,0,0,70.79,0.128,0.8,0.895,44.400000000000006,49.29,11,990.0
2015,1,3,9,30,72,812,392,0,0,66.79,0.128,0.5,0.899,44.400000000000006,49.29,11,990.0
2015,1,3,10,0,73,866,461,0,0,63.34,0.128,0.30000000000000004,0.903,331.70000000000005,45.74,12,990.0
2015,1,3,10,30,76,890,514,0,0,60.53,0.128,0.4,0.906,331.70000000000005,42.800000000000004,12,990.0
2015,1,3,11,0,80,901,552,0,0,58.46,0.128,0.6000000000000001,0.91,255.60000000000002,39.89,13,990.0
2015,1,3,11,30,81,910,574,0,0,57.21,0.128,0.9,0.916,255.60000000000002,39.88,13,990.0
2015,1,3,12,0,83,908,580,0,0,56.84,0.128,1.3,0.922,239.8,40.4,14,990.0
2015,1,3,12,30,83,904,571,0,0,57.35,0.128,1.5,0.931,239.8,40.39,14,990.0
2015,1,3,13,0,82,892,545,0,0,58.74,0.128,1.7000000000000002,0.9400000000000001,237.5,38.89,15,990.0
2015,1,3,13,30,80,873,504,0,0,60.93,0.128,1.8,0.9510000000000001,237.5,38.89,15,990.0
2015,1,3,14,0,77,842,448,0,0,63.85,0.128,1.9000000000000001,0.963,241.10000000000002,39.95,15,990.0
2015,1,3,14,30,72,802,380,0,0,67.39,0.128,1.8,0.974,241.10000000000002,42.64,14,990.0
2015,1,3,15,0,66,741,301,0,1,71.47,0.128,1.8,0.986,249.20000000000002,46.15,14,990.0
2015,1,3,15,30,56,656,215,0,1,75.99,0.128,1.5,0.994,249.20000000000002,52.64,12,990.0
2015,1,3,16,0,43,523,126,0,3,80.88,0.128,1.3,1.002,259.0,63.2,11,990.0
2015,1,3,16,30,24,305,44,0,3,86.07000000000001,0.128,1.3,1.006,259.0,67.59,10,990.0
2015,1,3,17,0,0,0,0,0,2,91.51,0.128,1.4000000000000001,1.01,274.40000000000003,64.18,10,990.0
2015,1,3,17,30,0,0,0,0,2,97.16,0.128,1.3,1.01,274.40000000000003,68.68,9,990.0
2015,1,3,18,0,0,0,0,0,2,102.96000000000001,0.128,1.3,1.012,296.0,68.47,9,990.0
2015,1,3,18,30,0,0,0,0,2,108.9,0.128,1.2000000000000002,1.01,296.0,68.48,9,990.0
2015,1,3,19,0,0,0,0,0,2,114.94,0.128,1.2000000000000002,1.01,319.8,68.44,9,990.0
2015,1,3,19,30,0,0,0,0,2,121.06,0.128,1.2000000000000002,1.008,319.8,68.45,9,990.0
2015,1,3,20,0,0,0,0,0,2,127.24000000000001,0.128,1.2000000000000002,1.006,342.40000000000003,68.38,9,990.0
2015,1,3,20,30,0,0,0,0,2,133.44,0.128,1.2000000000000002,1.004,342.40000000000003,68.39,9,990.0
2015,1,3,21,0,0,0,0,0,2,139.65,0.128,1.3,1.004,3.4000000000000004,67.84,9,990.0
2015,1,3,21,30,0,0,0,0,2,145.81,0.128,1.3,1.0,3.4000000000000004,72.62,8,990.0
2015,1,3,22,0,0,0,0,0,2,151.87,0.128,1.3,0.997,33.2,70.54,8,990.0
2015,1,3,22,30,0,0,0,0,2,157.70000000000002,0.128,1.4000000000000001,0.991,33.2,70.53,8,990.0
2015,1,3,23,0,0,0,0,0,1,163.02,0.128,1.5,0.986,65.60000000000001,68.05,8,990.0
2015,1,3,23,30,0,0,0,0,1,167.15,0.128,1.5,0.984,65.60000000000001,72.89,7,990.0
2015,1,4,0,0,0,0,0,0,1,168.67000000000002,0.128,1.6,0.983,72.5,71.10000000000001,7,990.0
2015,1,4,0,30,0,0,0,0,1,166.66,0.128,1.6,0.985,72.5,71.11,7,990.0
2015,1,4,1,0,0,0,0,0,0,162.28,0.128,1.6,0.987,64.9,70.02,7,990.0
2015,1,4,1,30,0,0,0,0,0,156.86,0.128,1.6,0.985,64.9,70.0,7,990.0
2015,1,4,2,0,0,0,0,0,0,150.98,0.128,1.6,0.984,57.800000000000004,69.48,7,990.0
2015,1,4,2,30,0,0,0,0,0,144.9,0.128,1.6,0.983,57.800000000000004,69.47,7,990.0
2015,1,4,3,0,0,0,0,0,0,138.72,0.128,1.7000000000000002,0.982,45.800000000000004,69.18,7,990.0
2015,1,4,3,30,0,0,0,0,0,132.51,0.128,1.7000000000000002,0.985,45.800000000000004,74.15,6,990.0
2015,1,4,4,0,0,0,0,0,0,126.31,0.128,1.8,0.988,36.4,73.77,6,990.0
2015,1,4,4,30,0,0,0,0,0,120.14,0.128,1.9000000000000001,0.991,36.4,73.79,6,990.0
2015,1,4,5,0,0,0,0,0,0,114.03,0.128,2.0,0.994,33.1,73.04,6,990.0
2015,1,4,5,30,0,0,0,0,0,107.99000000000001,0.128,2.0,0.996,33.1,73.06,6,990.0
2015,1,4,6,0,0,0,0,0,0,102.07000000000001,0.128,2.1,0.999,34.2,72.36,6,990.0
2015,1,4,6,30,0,0,0,0,0,96.28,0.128,2.1,0.996,34.2,72.38,6,990.0
2015,1,4,7,0,0,0,0,0,0,90.66,0.128,2.2,0.994,38.1,69.53,7,990.0
2015,1,4,7,30,26,371,57,0,0,85.25,0.128,2.5,0.994,38.1,60.67,9,990.0
2015,1,4,8,0,43,570,141,0,1,80.09,0.128,2.9000000000000004,0.995,41.300000000000004,55.35,11,990.0
2015,1,4,8,30,55,690,231,0,1,75.24,0.128,2.5,1.0,41.300000000000004,51.800000000000004,12,990.0
2015,1,4,9,0,64,763,315,0,1,70.77,0.128,2.3000000000000003,1.004,43.7,47.39,13,990.0
2015,1,4,9,30,71,816,393,0,1,66.76,0.128,1.6,1.008,43.7,44.38,14,990.0
2015,1,4,10,0,70,870,462,0,1,63.300000000000004,0.128,1.0,1.014,50.5,42.79,15,990.0
2015,1,4,10,30,74,895,515,0,1,60.47,0.128,0.5,1.02,50.5,40.1,16,990.0
2015,1,4,11,0,77,905,552,0,1,58.39,0.128,0.0,1.027,97.5,38.2,17,990.0
2015,1,4,11,30,79,914,575,2,1,57.120000000000005,0.128,0.4,1.033,97.5,38.19,17,990.0
2015,1,4,12,0,81,912,581,2,2,56.730000000000004,0.128,0.8,1.041,252.10000000000002,40.46,17,990.0
2015,1,4,12,30,80,908,572,1,2,57.24,0.128,1.0,1.041,252.10000000000002,40.45,17,990.0
2015,1,4,13,0,78,899,547,1,2,58.61,0.128,1.3,1.042,257.7,37.96,18,990.0
2015,1,4,13,30,76,883,507,2,2,60.79,0.128,1.5,1.028,257.7,37.95,18,990.0
2015,1,4,14,0,71,863,453,2,2,63.7,0.128,1.7000000000000002,1.014,270.1,37.71,18,990.0
2015,1,4,14,30,66,826,386,2,2,67.24,0.128,1.6,0.994,270.1,37.71,18,990.0
2015,1,4,15,0,59,776,308,0,4,71.32000000000001,0.128,1.5,0.974,284.1,44.03,18,990.0
2015,1,4,15,30,51,697,222,0,4,75.84,0.128,1.4000000000000001,0.96,284.1,50.0,16,990.0
2015,1,4,16,0,40,575,132,0,4,80.73,0.128,1.3,0.9460000000000001,293.1,51.27,15,990.0
2015,1,4,16,30,23,362,48,0,4,85.92,0.128,1.3,0.9500000000000001,293.1,54.71,14,990.0
2015,1,4,17,0,0,0,0,0,4,91.37,0.128,1.3,0.9540000000000001,319.40000000000003,58.1,13,990.0
2015,1,4,17,30,0,0,0,0,4,97.01,0.128,1.3,0.983,319.40000000000003,62.06,12,990.0
2015,1,4,18,0,0,0,0,0,4,102.82000000000001,0.128,1.4000000000000001,1.012,345.0,67.91,11,990.0
2015,1,4,18,30,0,0,0,3,4,108.76,0.128,1.5,1.056,345.0,67.91,11,990.0
2015,1,4,19,0,0,0,0,3,4,114.8,0.128,1.6,1.1,11.100000000000001,66.59,11,990.0
2015,1,4,19,30,0,0,0,0,4,120.92,0.128,1.9000000000000001,1.1280000000000001,11.100000000000001,66.59,11,990.0
2015,1,4,20,0,0,0,0,0,3,127.10000000000001,0.128,2.2,1.156,33.2,63.53,11,990.0
2015,1,4,20,30,0,0,0,3,3,133.3,0.128,2.6,1.156,33.2,63.53,11,990.0
2015,1,4,21,0,0,0,0,0,2,139.51,0.128,3.0,1.157,42.900000000000006,59.14,11,990.0
2015,1,4,21,30,0,0,0,0,2,145.67000000000002,0.128,3.2,1.1440000000000001,42.900000000000006,63.230000000000004,10,990.0
2015,1,4,22,0,0,0,0,0,1,151.73,0.128,3.4000000000000004,1.131,48.300000000000004,59.730000000000004,10,990.0
2015,1,4,22,30,0,0,0,0,1,157.56,0.128,3.4000000000000004,1.119,48.300000000000004,59.71,10,990.0
2015,1,4,23,0,0,0,0,4,1,162.87,0.128,3.5,1.107,51.900000000000006,57.47,10,990.0
2015,1,4,23,30,0,0,0,0,1,167.01,0.128,3.6,1.107,51.900000000000006,57.47,10,990.0
2015,1,5,0,0,0,0,0,0,0,168.57,0.128,3.8000000000000003,1.107,52.7,55.89,10,990.0
2015,1,5,0,30,0,0,0,0,0,166.62,0.128,3.8000000000000003,1.115,52.7,55.89,10,990.0
2015,1,5,1,0,0,0,0,1,0,162.29,0.128,3.8000000000000003,1.123,51.800000000000004,54.7,10,990.0
2015,1,5,1,30,0,0,0,0,0,156.88,0.128,3.7,1.135,51.800000000000004,54.7,10,990.0
2015,1,5,2,0,0,0,0,3,0,151.02,0.128,3.6,1.147,49.900000000000006,53.83,10,990.0
2015,1,5,2,30,0,0,0,3,0,144.94,0.128,3.6,1.163,49.900000000000006,53.82,10,990.0
2015,1,5,3,0,0,0,0,0,0,138.77,0.128,3.6,1.179,48.5,53.49,10,990.0
2015,1,5,3,30,0,0,0,0,0,132.56,0.128,3.7,1.202,48.5,53.49,10,990.0
2015,1,5,4,0,0,0,0,0,0,126.35000000000001,0.128,3.8000000000000003,1.226,46.300000000000004,53.31,10,990.0
2015,1,5,4,30,0,0,0,0,0,120.18,0.128,3.8000000000000003,1.242,46.300000000000004,53.32,10,990.0
2015,1,5,5,0,0,0,0,0,0,114.06,0.128,3.8000000000000003,1.2590000000000001,48.400000000000006,53.160000000000004,10,990.0
2015,1,5,5,30,0,0,0,0,0,108.03,0.128,3.7,1.254,48.400000000000006,53.160000000000004,10,990.0
2015,1,5,6,0,0,0,0,0,0,102.10000000000001,0.128,3.6,1.25,51.6,53.5,10,990.0
2015,1,5,6,30,0,0,0,0,0,96.31,0.128,3.7,1.23,51.6,53.5,10,990.0
2015,1,5,7,0,0,0,0,3,0,90.68,0.128,3.9000000000000004,1.212,52.400000000000006,51.38,11,990.0
2015,1,5,7,30,29,51,33,3,0,85.26,0.128,4.2,1.181,52.400000000000006,45.02,13,990.0
2015,1,5,8,0,64,101,82,3,0,80.09,0.128,4.5,1.1500000000000001,53.2,41.02,15,990.0
2015,1,5,8,30,47,733,234,0,0,75.23,0.128,4.2,1.116,53.2,38.46,16,990.0
2015,1,5,9,0,54,809,321,0,2,70.75,0.128,3.9000000000000004,1.082,52.900000000000006,37.12,18,990.0
2015,1,5,9,30,58,860,398,0,2,66.73,0.128,3.5,1.054,52.900000000000006,34.85,19,990.0
2015,1,5,10,0,62,895,465,0,2,63.25,0.128,3.1,1.027,61.400000000000006,32.07,21,990.0
2015,1,5,10,30,65,919,519,0,2,60.410000000000004,0.128,2.7,1.01,61.400000000000006,30.14,22,990.0
2015,1,5,11,0,67,933,558,0,1,58.31,0.128,2.4000000000000004,0.993,73.0,25.25,23,990.0
2015,1,5,11,30,68,942,581,0,1,57.03,0.128,2.0,0.981,73.0,23.75,24,990.0
2015,1,5,12,0,69,944,589,0,0,56.620000000000005,0.128,1.7000000000000002,0.97,73.2,20.98,25,990.0
2015,1,5,12,30,69,940,580,0,0,57.11,0.128,1.5,0.973,73.2,20.97,25,990.0
2015,1,5,13,0,64,939,556,0,0,58.480000000000004,0.128,1.4000000000000001,0.976,68.10000000000001,21.06,25,990.0
2015,1,5,13,30,62,923,515,0,0,60.65,0.128,1.3,0.987,68.10000000000001,21.05,25,990.0
2015,1,5,14,0,61,897,460,0,0,63.56,0.128,1.3,0.999,64.9,21.88,25,990.0
2015,1,5,14,30,57,862,392,0,0,67.09,0.128,0.9,1.006,64.9,23.23,24,990.0
2015,1,5,15,0,53,808,314,0,5,71.17,0.128,0.6000000000000001,1.014,48.0,33.92,23,990.0
