Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,GHI
2014,1,1,0,0,0,0,0,1,168.92,0.122,1.5,0.998,47.1,58.86,10,990,0
2014,1,1,0,30,0,0,0,1,166.73,0.122,1.5,0.989,47.1,58.85,10,990,0
2014,1,1,1,0,0,0,0,0,162.24,0.122,1.6,0.98,50.7,54.02,10,990,0
2014,1,1,1,30,0,0,0,0,156.76,0.122,1.6,0.975,50.7,54.02,10,990,0
2014,1,1,2,0,0,0,0,-1,150.86,0.122,1.7,0.97,47.6,49.22,10,990,0
2014,1,1,2,30,0,0,0,-1,144.76,0.122,1.7,0.965,47.6,49.22,10,990,0
2014,1,1,3,0,0,0,0,-2,138.58,0.122,1.8,0.961,44.1,45.2,10,990,0
2014,1,1,3,30,0,0,0,-2,132.37,0.122,1.9,0.955,44.1,45.2,10,990,0
2014,1,1,4,0,0,0,0,-3,126.16,0.122,2.1,0.949,44,42.39,10,990,0
2014,1,1,4,30,0,0,0,-3,120,0.122,2.3,0.941,44,42.4,10,990,0
2014,1,1,5,0,0,0,0,-3,113.89,0.122,2.5,0.933,46.5,40.47,10,990,0
2014,1,1,5,30,0,0,0,-3,107.87,0.122,2.7,0.918,46.5,40.48,10,990,0
2014,1,1,6,0,0,0,0,-4,101.96,0.122,3,0.904,49.9,39.32,10,990,0
2014,1,1,6,30,0,0,1,-4,96.19,0.122,3.2,0.882,49.9,39.32,10,990,0
2014,1,1,7,0,0,0,1,-3,90.58,0.122,3.5,0.861,51.8,37.84,11,990,0
2014,1,1,7,30,25,413,1,-3,85.2,0.122,3.8,0.837,51.8,35.41,12,990,59
2014,1,1,8,0,40,615,0,-3,80.06,0.122,4.1,0.813,52.5,31.9,14,990,146
2014,1,1,8,30,50,732,1,-3,75.24,0.122,3.7,0.794,52.5,29.9,15,990,236
2014,1,1,9,0,57,807,0,-2,70.8,0.122,3.3,0.775,54.1,28.47,17,990,322
2014,1,1,9,30,62,858,0,-2,66.83,0.122,2.9,0.762,54.1,26.72,18,990,400
2014,1,1,10,0,66,893,0,0,63.4,0.122,2.5,0.75,67,26.14,20,990,466
2014,1,1,10,30,69,917,0,0,60.62,0.122,2.1,0.745,67,24.56,21,990,519
2014,1,1,11,0,71,931,0,-1,58.58,0.122,1.8,0.74,88.3,22.46,22,990,557
2014,1,1,11,30,72,939,0,-1,57.35,0.122,1.4,0.743,88.3,22.45,22,990,579
2014,1,1,12,0,74,938,0,0,57,0.122,1,0.747,106.2,22.68,23,990,585
2014,1,1,12,30,73,934,0,0,57.54,0.122,0.7,0.759,106.2,22.67,23,990,575
2014,1,1,13,0,72,922,0,0,58.95,0.122,0.5,0.772,121.5,23.92,23,990,548
2014,1,1,13,30,70,904,0,0,61.15,0.122,0.3,0.788,121.5,23.92,23,980,506
2014,1,1,14,0,68,874,0,0,64.08,0.122,0.1,0.805,126.3,24.87,23,980,450
2014,1,1,14,30,64,834,0,0,67.63,0.122,0.3,0.823,126.3,26.43,22,990,381
2014,1,1,15,0,58,775,0,4,71.71,0.122,0.5,0.842,268.8,35.96,21,990,301
2014,1,1,15,30,50,691,0,4,76.24,0.122,0.5,0.86,268.8,40.72,19,990,214
2014,1,1,16,0,38,559,0,4,81.13,0.122,0.6,0.879,302.7,45.85,17,990,125
2014,1,1,16,30,21,330,0,4,86.32,0.122,0.7,0.895,302.7,48.89,16,990,42
2014,1,1,17,0,0,0,1,4,91.76,0.122,0.9,0.912,351.3,52.42,15,990,0
2014,1,1,17,30,0,0,1,4,97.4,0.122,1,0.923,351.3,55.94,14,990,0
2014,1,1,18,0,0,0,1,4,103.21,0.122,1.2,0.934,17.7,58.18,14,990,0
2014,1,1,18,30,0,0,3,4,109.15,0.122,1.3,0.938,17.7,62.12,13,990,0
2014,1,1,19,0,0,0,4,4,115.18,0.122,1.5,0.943,30.6,60,13,990,0
2014,1,1,19,30,0,0,4,4,121.3,0.122,1.6,0.946,30.6,60,13,990,0
2014,1,1,20,0,0,0,4,3,127.48,0.122,1.7,0.949,38,56.18,13,990,0
2014,1,1,20,30,0,0,1,3,133.68,0.122,1.8,0.958,38,56.18,13,990,0
2014,1,1,21,0,0,0,0,2,139.89,0.122,1.9,0.967,44.1,53.55,13,990,0
2014,1,1,21,30,0,0,0,2,146.06,0.122,1.9,0.984,44.1,53.55,13,990,0
2014,1,1,22,0,0,0,0,2,152.12,0.122,2,1,48.9,51.95,13,990,0
2014,1,1,22,30,0,0,0,2,157.95,0.122,2,1.02,48.9,51.95,13,990,0
2014,1,1,23,0,0,0,0,2,163.27,0.122,2.1,1.042,54.4,50.88,13,990,0
2014,1,1,23,30,0,0,0,2,167.39,0.122,2.1,1.065,54.4,50.88,13,990,0
2014,1,2,0,0,0,0,0,1,168.84,0.122,2.1,1.088,62,50.13,13,990,0
2014,1,2,0,30,0,0,0,1,166.71,0.122,2.1,1.112,62,50.13,13,990,0
2014,1,2,1,0,0,0,0,1,162.26,0.122,2.1,1.136,68.7,50.02,13,990,0
2014,1,2,1,30,0,0,0,1,156.8,0.122,2,1.161,68.7,50.02,13,990,0
2014,1,2,2,0,0,0,0,1,150.91,0.122,2,1.186,70.8,50.23,13,990,0
2014,1,2,2,30,0,0,0,1,144.81,0.122,2,1.212,70.8,53.64,12,990,0
2014,1,2,3,0,0,0,0,1,138.63,0.122,2,1.239,68.3,53.63,12,990,0
2014,1,2,3,30,0,0,0,1,132.42,0.122,2.1,1.264,68.3,53.63,12,990,0
2014,1,2,4,0,0,0,0,1,126.22,0.122,2.2,1.29,62.7,53.29,12,990,0
2014,1,2,4,30,0,0,0,1,120.05,0.122,2.3,1.309,62.7,53.29,12,990,0
2014,1,2,5,0,0,0,0,1,113.95,0.122,2.4,1.329,59.3,52.54,12,990,0
2014,1,2,5,30,0,0,0,1,107.92,0.122,2.5,1.341,59.3,52.55,12,990,0
2014,1,2,6,0,0,0,0,1,102.01,0.122,2.6,1.353,58.5,51.88,12,990,0
2014,1,2,6,30,0,0,1,1,96.23,0.122,2.7,1.358,58.5,51.89,12,990,0
2014,1,2,7,0,0,0,1,1,90.62,0.122,2.8,1.364,57.1,49.07,13,990,0
2014,1,2,7,30,25,389,1,1,85.22,0.122,3.2,1.367,57.1,43.08,15,990,57
2014,1,2,8,0,40,586,1,1,80.08,0.122,3.7,1.37,55.4,38.37,17,990,141
2014,1,2,8,30,50,702,1,1,75.25,0.122,3.6,1.374,55.4,36.01,18,990,229
2014,1,2,9,0,58,775,0,2,70.8,0.122,3.5,1.378,56.9,34.52,19,990,313
2014,1,2,9,30,63,826,0,2,66.81,0.122,3,1.383,56.9,32.42,20,990,389
2014,1,2,10,0,67,864,0,1,63.37,0.122,2.6,1.388,77.9,28.07,22,990,454
2014,1,2,10,30,70,888,0,1,60.57,0.122,2,1.394,77.9,26.4,22,990,506
2014,1,2,11,0,72,901,0,0,58.52,0.122,1.5,1.4,99.5,23.35,23,990,543
2014,1,2,11,30,73,910,0,0,57.28,0.122,1.1,1.406,99.5,23.33,23,980,565
2014,1,2,12,0,73,913,0,0,56.91,0.122,0.7,1.413,126.1,22.59,24,980,572
2014,1,2,12,30,73,909,0,0,57.44,0.122,0.5,1.417,126.1,22.58,24,980,562
2014,1,2,13,0,69,905,0,0,58.83,0.122,0.4,1.422,201.4,21.39,25,980,538
2014,1,2,13,30,67,888,0,0,61.03,0.122,0.5,1.423,201.4,22.71,24,980,497
2014,1,2,14,0,64,863,0,1,63.95,0.122,0.7,1.425,240.6,23.49,24,980,443
2014,1,2,14,30,60,826,0,1,67.49,0.122,0.8,1.425,240.6,24.95,23,980,376
2014,1,2,15,0,55,771,0,4,71.57,0.122,0.9,1.426,245.6,30.95,23,980,298
2014,1,2,15,30,47,691,0,4,76.1,0.122,0.7,1.427,245.6,34.98,21,980,213
2014,1,2,16,0,37,559,0,4,80.99,0.122,0.6,1.428,273.4,39.38,20,980,125
2014,1,2,16,30,21,341,1,4,86.18,0.122,0.6,1.43,273.4,44.64,18,980,43
2014,1,2,17,0,0,0,3,4,91.62,0.122,0.7,1.433,320.3,47.52,17,980,0
2014,1,2,17,30,0,0,7,4,97.26,0.122,0.7,1.436,320.3,50.67,16,980,0
2014,1,2,18,0,0,0,7,4,103.07,0.122,0.8,1.44,356.2,50.84,15,980,0
2014,1,2,18,30,0,0,3,4,109.01,0.122,0.9,1.44,356.2,54.22,15,980,0
2014,1,2,19,0,0,0,3,4,115.05,0.122,1.1,1.442,22,51.94,15,980,0
2014,1,2,19,30,0,0,1,4,121.17,0.122,1.2,1.438,22,51.94,15,980,0
2014,1,2,20,0,0,0,0,3,127.34,0.122,1.3,1.435,38.9,49.31,15,980,0
2014,1,2,20,30,0,0,0,3,133.55,0.122,1.3,1.427,38.9,52.62,14,980,0
2014,1,2,21,0,0,0,0,2,139.75,0.122,1.3,1.419,51.6,49.82,14,980,0
2014,1,2,21,30,0,0,0,2,145.92,0.122,1.3,1.41,51.6,49.82,14,980,0
2014,1,2,22,0,0,0,0,2,151.98,0.122,1.4,1.401,60.3,47.72,14,980,0
2014,1,2,22,30,0,0,0,2,157.81,0.122,1.3,1.387,60.3,47.71,14,980,0
2014,1,2,23,0,0,0,0,1,163.13,0.122,1.3,1.374,67.6,46.6,14,980,0
2014,1,2,23,30,0,0,0,1,167.25,0.122,1.3,1.358,67.6,46.59,14,980,0
2014,1,3,0,0,0,0,1,1,168.75,0.122,1.3,1.343,74.6,46.37,14,980,0
2014,1,3,0,30,0,0,0,1,166.69,0.122,1.3,1.327,74.6,46.37,13,980,0
2014,1,3,1,0,0,0,0,1,162.28,0.122,1.3,1.312,75.9,46.54,13,980,0
2014,1,3,1,30,0,0,0,1,156.84,0.122,1.2,1.297,75.9,49.68,13,980,0
2014,1,3,2,0,0,0,3,1,150.95,0.122,1.2,1.282,72.5,49.38,13,980,0
2014,1,3,2,30,0,0,0,1,144.87,0.122,1.2,1.272,72.5,49.38,13,980,0
2014,1,3,3,0,0,0,0,1,138.69,0.122,1.2,1.263,68.1,48.99,13,980,0
2014,1,3,3,30,0,0,0,1,132.48,0.122,1.2,1.26,68.1,48.99,13,980,0
2014,1,3,4,0,0,0,1,1,126.27,0.122,1.2,1.258,65.6,48.83,13,980,0
2014,1,3,4,30,0,0,1,1,120.1,0.122,1.2,1.261,65.6,48.83,13,980,0
2014,1,3,5,0,0,0,1,1,113.99,0.122,1.2,1.265,61.6,48.96,13,980,0
2014,1,3,5,30,0,0,3,1,107.97,0.122,1.2,1.272,61.6,48.97,13,980,0
2014,1,3,6,0,0,0,1,1,102.05,0.122,1.3,1.28,59,49.57,13,980,0
2014,1,3,6,30,0,0,1,1,96.26,0.122,1.3,1.302,59,49.58,13,980,0
2014,1,3,7,0,0,0,3,2,90.64,0.122,1.3,1.324,61.2,48.16,14,980,0
2014,1,3,7,30,26,344,3,2,85.24,0.122,1.3,1.353,61.2,45.15,15,980,54
2014,1,3,8,0,43,543,0,3,80.09,0.122,1.4,1.383,63.3,46.19,16,980,137
2014,1,3,8,30,55,664,1,3,75.25,0.122,1.6,1.402,63.3,43.34,17,980,224
2014,1,3,9,0,64,740,1,2,70.79,0.122,1.8,1.422,72.3,34.8,18,980,307
2014,1,3,9,30,161,269,3,2,66.79,0.122,1.2,1.435,72.3,32.69,19,980,267
2014,1,3,10,0,169,394,3,2,63.33,0.122,0.6,1.449,120.6,31.75,21,980,346
2014,1,3,10,30,148,571,2,2,60.52,0.122,0.6,1.458,120.6,31.73,21,980,429
2014,1,3,11,0,152,597,2,2,58.45,0.122,0.7,1.468,236.5,28.84,22,980,465
2014,1,3,11,30,210,427,3,2,57.19,0.122,1,1.48,236.5,28.82,22,980,442
2014,1,3,12,0,214,424,3,2,56.81,0.122,1.3,1.494,246.3,27.15,23,980,446
2014,1,3,12,30,222,372,3,2,57.33,0.122,1.4,1.503,246.3,27.14,23,980,423
2014,1,3,13,0,198,429,3,2,58.71,0.122,1.6,1.513,247.1,27.44,23,980,421
2014,1,3,13,30,99,775,1,2,60.9,0.122,1.7,1.523,247.1,29.16,22,980,476
2014,1,3,14,0,95,738,1,2,63.81,0.122,1.9,1.534,245.2,30.18,22,980,421
2014,1,3,14,30,148,329,3,2,67.35,0.122,1.9,1.547,245.2,32.1,21,980,275
2014,1,3,15,0,121,288,3,4,71.43,0.122,1.9,1.56,243.4,39.34,20,980,213
2014,1,3,15,30,83,329,4,4,75.95,0.122,1.8,1.564,243.4,44.6,18,980,163
2014,1,3,16,0,58,152,7,6,80.84,0.122,1.8,1.568,256.9,52.08,17,980,82
2014,1,3,16,30,24,37,7,6,86.04,0.122,1.6,1.565,256.9,55.53,16,980,27
2014,1,3,17,0,0,0,7,5,91.48,0.122,1.5,1.562,282.3,54.41,16,980,0
2014,1,3,17,30,0,0,4,5,97.12,0.122,1.3,1.56,282.3,54.41,16,980,0
2014,1,3,18,0,0,0,7,5,102.93,0.122,1.2,1.559,309.3,54.21,16,980,0
2014,1,3,18,30,0,0,7,5,108.87,0.122,1,1.554,309.3,57.82,15,980,0
2014,1,3,19,0,0,0,7,5,114.91,0.122,0.9,1.55,337.5,57.19,15,980,0
2014,1,3,19,30,0,0,7,5,121.03,0.122,0.7,1.54,337.5,57.2,15,980,0
2014,1,3,20,0,0,0,7,5,127.2,0.122,0.6,1.531,19.4,56.35,15,980,0
2014,1,3,20,30,0,0,4,5,133.41,0.122,0.5,1.533,19.4,56.35,15,980,0
2014,1,3,21,0,0,0,7,5,139.61,0.122,0.4,1.536,91,56.06,15,980,0
2014,1,3,21,30,0,0,7,5,145.78,0.122,0.5,1.554,91,56.06,15,980,0
2014,1,3,22,0,0,0,4,5,151.84,0.122,0.7,1.573,152.3,58.22,15,980,0
2014,1,3,22,30,0,0,4,5,157.67,0.122,0.7,1.604,152.3,62.12,14,980,0
2014,1,3,23,0,0,0,4,6,162.99,0.122,0.8,1.636,165.5,65.61,14,980,0
2014,1,3,23,30,0,0,4,6,167.12,0.122,0.8,1.669,165.5,70.04,13,980,0
2014,1,4,0,0,0,0,4,7,168.65,0.122,0.8,1.702,171.7,73.64,13,980,0
2014,1,4,0,30,0,0,4,7,166.65,0.122,0.7,1.718,171.7,73.64,13,980,0
2014,1,4,1,0,0,0,4,8,162.29,0.122,0.7,1.736,168.2,76.71,13,980,0
2014,1,4,1,30,0,0,4,8,156.87,0.122,0.6,1.738,168.2,76.7,13,980,0
2014,1,4,2,0,0,0,4,8,150.99,0.122,0.5,1.741,142.7,79.19,13,980,0
2014,1,4,2,30,0,0,4,8,144.91,0.122,0.5,1.735,142.7,84.58,12,980,0
2014,1,4,3,0,0,0,1,8,138.74,0.122,0.5,1.729,104.9,85.68,12,980,0
2014,1,4,3,30,0,0,3,8,132.53,0.122,0.6,1.708,104.9,85.68,12,980,0
2014,1,4,4,0,0,0,4,8,126.32,0.122,0.8,1.688,83.9,85.44,12,980,0
2014,1,4,4,30,0,0,1,8,120.15,0.122,0.9,1.652,83.9,85.45,12,980,0
2014,1,4,5,0,0,0,3,8,114.04,0.122,1.1,1.617,83.3,84.14,12,980,0
2014,1,4,5,30,0,0,3,8,108,0.122,1.1,1.573,83.3,84.15,12,980,0
2014,1,4,6,0,0,0,4,8,102.08,0.122,1.2,1.531,88.9,82.36,12,980,0
2014,1,4,6,30,0,0,4,8,96.29,0.122,1.2,1.502,88.9,82.37,12,980,0
2014,1,4,7,0,0,0,4,7,90.66,0.122,1.3,1.473,87.9,81.33,12,980,0
2014,1,4,7,30,20,0,4,7,85.25,0.122,1.6,1.458,87.9,76.15,13,980,20
2014,1,4,8,0,53,0,4,7,80.09,0.122,1.9,1.444,76.6,70.59,14,980,53
2014,1,4,8,30,101,119,4,7,75.24,0.122,1.8,1.435,76.6,66.18,15,980,132
2014,1,4,9,0,124,304,3,6,70.77,0.122,1.7,1.427,70.3,58.18,16,980,224
2014,1,4,9,30,153,331,3,6,66.75,0.122,1.2,1.421,70.3,54.58,17,980,283
2014,1,4,10,0,84,792,0,5,63.29,0.122,0.8,1.415,53.4,47.79,18,980,440
2014,1,4,10,30,88,820,1,5,60.46,0.122,0.7,1.41,53.4,44.86,19,980,493
2014,1,4,11,0,90,843,1,4,58.37,0.122,0.6,1.406,25.5,38.2,20,980,532
2014,1,4,11,30,91,853,1,4,57.1,0.122,0.6,1.398,25.5,38.19,20,980,555
2014,1,4,12,0,200,482,2,3,56.71,0.122,0.6,1.391,9.7,34.28,21,980,465
2014,1,4,12,30,156,607,7,3,57.21,0.122,0.5,1.369,9.7,34.27,21,980,485
2014,1,4,13,0,186,485,3,3,58.58,0.122,0.5,1.347,15.1,34.02,21,980,439
2014,1,4,13,30,155,542,7,3,60.76,0.122,0.3,1.317,15.1,34.02,21,980,420
2014,1,4,14,0,136,544,8,3,63.67,0.122,0.2,1.287,31.7,34.56,21,980,377
2014,1,4,14,30,131,443,8,3,67.21,0.122,0.3,1.263,31.7,36.78,20,980,303
2014,1,4,15,0,97,475,7,5,71.28,0.122,0.4,1.24,206.3,41.21,20,980,250
2014,1,4,15,30,85,313,8,5,75.8,0.122,0.5,1.224,206.3,46.73,18,980,162
2014,1,4,16,0,43,457,7,6,80.7,0.122,0.7,1.208,226.3,53.93,17,980,117
2014,1,4,16,30,24,251,7,6,85.89,0.122,0.6,1.198,226.3,61.34,15,980,42
2014,1,4,17,0,0,0,4,6,91.33,0.122,0.5,1.189,292,65.31,14,980,0
2014,1,4,17,30,0,0,3,6,96.98,0.122,0.6,1.174,292,69.76,13,980,0
2014,1,4,18,0,0,0,3,6,102.78,0.122,0.7,1.159,352.7,69.61,13,980,0
2014,1,4,18,30,0,0,3,6,108.72,0.122,0.7,1.125,352.7,74.37,12,980,0
2014,1,4,19,0,0,0,3,6,114.76,0.122,0.8,1.091,11.2,71.78,12,980,0
2014,1,4,19,30,0,0,3,6,120.89,0.122,0.8,1.043,11.2,71.78,12,980,0
2014,1,4,20,0,0,0,1,5,127.06,0.122,0.8,0.996,10.1,69.1,12,980,0
2014,1,4,20,30,0,0,0,5,133.27,0.122,0.8,0.945,10.1,73.86,11,980,0
2014,1,4,21,0,0,0,1,4,139.47,0.122,0.9,0.895,7,70.68,11,980,0
2014,1,4,21,30,0,0,1,4,145.64,0.122,1,0.851,7,70.69,11,980,0
2014,1,4,22,0,0,0,3,3,151.69,0.122,1.2,0.807,13.9,66.09,11,980,0
2014,1,4,22,30,0,0,1,3,157.52,0.122,1.4,0.772,13.9,66.09,10,980,0
2014,1,4,23,0,0,0,1,2,162.84,0.122,1.7,0.737,25.6,59.38,10,980,0
2014,1,4,23,30,0,0,3,2,166.97,0.122,2,0.71,25.6,63.5,10,980,0
2014,1,5,0,0,0,0,0,0,168.54,0.122,2.3,0.684,35.4,54.8,10,980,0
2014,1,5,0,30,0,0,0,0,166.61,0.122,2.6,0.661,35.4,54.81,10,980,0
2014,1,5,1,0,0,0,0,-1,162.29,0.122,3,0.639,41.5,46.58,10,980,0
2014,1,5,1,30,0,0,0,-1,156.89,0.122,3.3,0.622,41.5,46.58,10,980,0
2014,1,5,2,0,0,0,0,-3,151.03,0.122,3.7,0.605,45.2,40.9,10,980,0
2014,1,5,2,30,0,0,0,-3,144.95,0.122,4,0.597,45.2,40.9,10,980,0
2014,1,5,3,0,0,0,0,-4,138.78,0.122,4.3,0.589,48.1,37.8,10,980,0
2014,1,5,3,30,0,0,0,-4,132.57,0.122,4.5,0.581,48.1,37.81,10,980,0
2014,1,5,4,0,0,0,0,-5,126.37,0.122,4.8,0.573,49.9,35.7,10,980,0
2014,1,5,4,30,0,0,0,-5,120.19,0.122,4.9,0.558,49.9,35.7,10,990,0
2014,1,5,5,0,0,0,0,-5,114.07,0.122,5,0.545,50.3,34.33,10,990,0
2014,1,5,5,30,0,0,0,-5,108.04,0.122,5,0.52,50.3,34.34,10,990,0
2014,1,5,6,0,0,0,0,-6,102.11,0.122,5.1,0.496,50,33.24,10,990,0
2014,1,5,6,30,0,0,0,-6,96.31,0.122,5.3,0.472,50,33.25,10,990,0
2014,1,5,7,0,0,0,0,-6,90.68,0.122,5.5,0.448,49,30.84,11,990,0
2014,1,5,7,30,24,483,0,-6,85.26,0.122,5.7,0.427,49,28.87,12,990,64
2014,1,5,8,0,37,686,0,-6,80.09,0.122,6,0.406,48,27.1,13,990,155
2014,1,5,8,30,45,799,0,-6,75.23,0.122,5.9,0.386,48,25.39,14,990,249
2014,1,5,9,0,50,874,0,-6,70.75,0.122,5.9,0.367,50.4,22.94,16,990,339
2014,1,5,9,30,55,923,0,-6,66.72,0.122,5.6,0.351,50.4,21.52,17,990,420
2014,1,5,10,0,61,949,0,-5,63.23,0.122,5.4,0.335,52,19.32,19,990,489
2014,1,5,10,30,64,973,0,-5,60.39,0.122,5.1,0.326,52,18.15,20,990,544
2014,1,5,11,0,65,989,0,-6,58.29,0.122,4.8,0.317,52.1,16.39,21,990,585
2014,1,5,11,30,66,998,0,-6,57,0.122,4.5,0.316,52.1,16.38,21,990,609
2014,1,5,12,0,66,1000,0,-7,56.59,0.122,4.2,0.316,52.1,14.08,22,990,617
2014,1,5,12,30,66,997,0,-7,57.08,0.122,3.9,0.317,52.1,14.08,22,990,608
2014,1,5,13,0,66,986,0,-8,58.44,0.122,3.7,0.318,51.3,12.55,22,990,582
2014,1,5,13,30,64,970,0,-8,60.62,0.122,3.4,0.32,51.3,12.54,22,990,540
2014,1,5,14,0,62,946,0,-9,63.52,0.122,3.2,0.322,50.7,11.71,22,990,484
2014,1,5,14,30,58,911,0,-9,67.06,0.122,2.7,0.325,50.7,12.45,21,990,414
2014,1,5,15,0,54,861,0,-7,71.13,0.122,2.3,0.328,48,15.01,21,990,332
2014,1,5,15,30,47,787,0,-7,75.65,0.122,1.8,0.33,48,17,19,990,242
2014,1,5,16,0,37,668,0,-4,80.54,0.122,1.3,0.332,34,23.43,17,990,147
2014,1,5,16,30,23,456,0,-4,85.74,0.122,1.3,0.334,34,26.65,15,990,57
2014,1,5,17,0,0,0,0,-4,91.18,0.122,1.4,0.337,31.7,30.19,14,990,0
2014,1,5,17,30,0,0,0,-4,96.83,0.122,1.5,0.34,31.7,32.24,13,990,0
2014,1,5,18,0,0,0,0,-3,102.64,0.122,1.7,0.344,40.6,34.71,13,990,0
2014,1,5,18,30,0,0,0,-3,108.58,0.122,1.9,0.351,40.6,37.08,12,990,0
2014,1,5,19,0,0,0,0,-2,114.62,0.122,2.1,0.359,48.4,38.75,12,990,0
2014,1,5,19,30,0,0,0,-2,120.74,0.122,2.3,0.369,48.4,41.42,11,990,0
2014,1,5,20,0,0,0,0,-2,126.92,0.122,2.5,0.379,52.5,40.75,11,990,0
2014,1,5,20,30,0,0,0,-2,133.12,0.122,2.7,0.389,52.5,40.76,11,990,0
2014,1,5,21,0,0,0,0,-3,139.33,0.122,2.9,0.399,54.5,38.77,11,990,0
2014,1,5,21,30,0,0,0,-3,145.49,0.122,3.1,0.408,54.5,38.78,11,990,0
2014,1,5,22,0,0,0,0,-3,151.55,0.122,3.4,0.417,54.6,37.12,11,990,0
2014,1,5,22,30,0,0,0,-3,157.37,0.122,3.5,0.424,54.6,37.11,11,990,0
2014,1,5,23,0,0,0,0,-4,162.68,0.122,3.7,0.431,53.6,36.46,11,990,0
2014,1,5,23,30,0,0,0,-4,166.82,0.122,3.7,0.435,53.6,36.46,11,990,0
2014,1,6,0,0,0,0,0,-4,168.43,0.122,3.8,0.44,51.5,35.78,11,990,0
2014,1,6,0,30,0,0,0,-4,166.56,0.122,3.7,0.441,51.5,35.78,11,990,0
2014,1,6,1,0,0,0,0,-4,162.28,0.122,3.7,0.442,49,34.91,11,990,0
2014,1,6,1,30,0,0,0,-4,156.91,0.122,3.6,0.443,49,34.9,11,990,0
2014,1,6,2,0,0,0,0,-5,151.06,0.122,3.6,0.444,46.9,34.28,11,990,0
2014,1,6,2,30,0,0,0,-5,144.99,0.122,3.7,0.445,46.9,34.27,10,990,0
2014,1,6,3,0,0,0,0,-5,138.82,0.122,3.8,0.447,46.4,33.56,10,990,0
2014,1,6,3,30,0,0,0,-5,132.61,0.122,3.9,0.448,46.4,35.88,10,990,0
2014,1,6,4,0,0,0,0,-5,126.4,0.122,4.1,0.45,47.4,35.22,10,990,0
2014,1,6,4,30,0,0,0,-5,120.23,0.122,4.1,0.451,47.4,35.23,10,990,0
2014,1,6,5,0,0,0,0,-5,114.11,0.122,4.2,0.452,49,34.87,10,990,0
2014,1,6,5,30,0,0,0,-5,108.07,0.122,4.2,0.453,49,34.88,10,990,0
2014,1,6,6,0,0,0,0,-5,102.13,0.122,4.2,0.454,50.3,34.62,10,990,0
2014,1,6,6,30,0,0,0,-5,96.33,0.122,4.3,0.452,50.3,34.63,10,990,0
2014,1,6,7,0,0,0,1,-5,90.69,0.122,4.5,0.451,50.3,32.49,11,990,0
2014,1,6,7,30,24,471,0,-5,85.26,0.122,4.7,0.448,50.3,30.41,12,990,63
2014,1,6,8,0,38,672,0,-5,80.08,0.122,5,0.445,49.9,26.59,14,990,154
2014,1,6,8,30,47,784,0,-5,75.21,0.122,4.8,0.443,49.9,24.92,15,990,247
2014,1,6,9,0,53,855,0,-4,70.71,0.122,4.7,0.442,53.7,23.46,17,990,336
2014,1,6,9,30,58,903,0,-4,66.67,0.122,4.3,0.441,53.7,22.02,18,990,416
2014,1,6,10,0,61,937,0,-4,63.17,0.122,3.9,0.441,60.6,20.01,19,990,485
2014,1,6,10,30,64,960,0,-4,60.32,0.122,3.1,0.442,60.6,18.8,20,990,539
2014,1,6,11,0,67,972,0,-6,58.2,0.122,2.4,0.444,64.7,14.84,21,990,579
2014,1,6,11,30,68,980,0,-6,56.9,0.122,1.6,0.448,64.7,14.83,21,990,603
2014,1,6,12,0,70,979,0,-6,56.47,0.122,0.9,0.452,49.7,15.09,22,990,611
2014,1,6,12,30,70,975,0,-6,56.95,0.122,0.8,0.46,49.7,15.08,22,990,601
2014,1,6,13,0,70,962,2,-4,58.3,0.122,0.8,0.469,341.8,17.09,22,990,575
2014,1,6,13,30,157,537,2,-4,60.47,0.122,1.1,0.479,341.8,17.09,22,990,422
2014,1,6,14,0,142,525,8,-4,63.37,0.122,1.4,0.49,325.5,18.2,22,990,377
2014,1,6,14,30,136,426,8,-4,66.9,0.122,1.2,0.495,325.5,19.35,21,990,303
2014,1,6,15,0,57,827,1,-1,70.97,0.122,1.2,0.5,315,25.11,20,990,327
2014,1,6,15,30,50,751,2,-1,75.49,0.122,1.1,0.501,315,28.46,18,990,238
2014,1,6,16,0,61,156,7,0,80.39,0.122,1.1,0.502,322.6,37.65,16,990,87
2014,1,6,16,30,27,86,3,0,85.58,0.122,1.2,0.503,322.6,40.15,15,990,34
2014,1,6,17,0,0,0,0,0,91.03,0.122,1.4,0.505,340.9,40.15,14,990,0
2014,1,6,17,30,0,0,0,0,96.67,0.122,1.5,0.512,340.9,42.87,13,990,0
2014,1,6,18,0,0,0,0,0,102.49,0.122,1.6,0.519,2.1,41.54,13,990,0
2014,1,6,18,30,0,0,0,0,108.43,0.122,1.7,0.537,2.1,44.36,12,990,0
2014,1,6,19,0,0,0,0,-1,114.47,0.122,1.8,0.556,28,42.7,12,990,0
2014,1,6,19,30,0,0,1,-1,120.6,0.122,1.9,0.576,28,42.69,12,990,0
2014,1,6,20,0,0,0,0,-1,126.77,0.122,2,0.596,42,41.59,12,990,0
2014,1,6,20,30,0,0,0,-1,132.98,0.122,1.9,0.617,42,41.59,12,990,0
2014,1,6,21,0,0,0,3,-1,139.18,0.122,1.9,0.638,41.7,41.8,12,990,0
2014,1,6,21,30,0,0,4,-1,145.35,0.122,1.9,0.66,41.7,41.8,12,990,0
